Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Navn,Adresse,Brutto kvm.,Værelser,Faciliteter,Plantegning PDF,Plantegning Billede,Etage,Ejendom,Ejendomskode,Bygnings ID,Lejlighedsnummer,Lejligheds ID
"Hermodsgade, 3. sal, lejlighed 09",hermodsgade-bygning-a-3-sal-lejlighed-09,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb00644cd5e64baeb378,FALSE,FALSE,Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 09</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 09</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,9,HER-3-09
"Hermodsgade, 3. sal, lejlighed 10",hermodsgade-bygning-a-3-sal-lejlighed-10,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb00644cd5e64baeb37f,FALSE,FALSE,Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 10</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 10</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,10,HER-3-10
"Hermodsgade, 3. sal, lejlighed 11",hermodsgade-bygning-a-3-sal-lejlighed-11,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb00644cd5e64baeb386,FALSE,FALSE,Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 11</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 11</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,11,HER-3-11
"Hermodsgade, 3. sal, lejlighed 12",hermodsgade-bygning-a-3-sal-lejlighed-12,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb00644cd5e64baeb38d,FALSE,FALSE,Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:36:48 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 12</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 12</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,12,HER-3-12
"Hermodsgade, 3. sal, lejlighed 13",hermodsgade-bygning-a-3-sal-lejlighed-13,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb202f6e34d834b55ce9,FALSE,FALSE,Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 13</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 13</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,13,HER-3-13
"Hermodsgade, 3. sal, lejlighed 14",hermodsgade-bygning-a-3-sal-lejlighed-14,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb202f6e34d834b55cf0,FALSE,FALSE,Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 14</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 14</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,14,HER-3-14
"Hermodsgade, 3. sal, lejlighed 15",hermodsgade-bygning-a-3-sal-lejlighed-15,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb202f6e34d834b55cf7,FALSE,FALSE,Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 15</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 15</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,15,HER-3-15
"Hermodsgade, 3. sal, lejlighed 16",hermodsgade-bygning-a-3-sal-lejlighed-16,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb202f6e34d834b55cfe,FALSE,FALSE,Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:20 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 16</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 16</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,16,HER-3-16
"Hermodsgade, 3. sal, lejlighed 17",hermodsgade-bygning-a-3-sal-lejlighed-17,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb4279fbe0aa37e838cd,FALSE,FALSE,Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 17</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 17</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,17,HER-3-17
"Hermodsgade, 3. sal, lejlighed 18",hermodsgade-bygning-a-3-sal-lejlighed-18,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb4279fbe0aa37e838d4,FALSE,FALSE,Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 18</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 18</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,18,HER-3-18
"Hermodsgade, 3. sal, lejlighed 19",hermodsgade-bygning-a-3-sal-lejlighed-19,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb4279fbe0aa37e838db,FALSE,FALSE,Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 19</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 19</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,19,HER-3-19
"Hermodsgade, 3. sal, lejlighed 20",hermodsgade-bygning-a-3-sal-lejlighed-20,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb4279fbe0aa37e838e2,FALSE,FALSE,Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:37:54 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 20</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 20</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,20,HER-3-20
"Hermodsgade, 3. sal, lejlighed 21",hermodsgade-bygning-a-3-sal-lejlighed-21,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb62fd73cfc228f54ee7,FALSE,FALSE,Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 21</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 21</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,21,HER-3-21
"Hermodsgade, 3. sal, lejlighed 22",hermodsgade-bygning-a-3-sal-lejlighed-22,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb62fd73cfc228f54eee,FALSE,FALSE,Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 22</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 22</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,22,HER-3-22
"Hermodsgade, 3. sal, lejlighed 23",hermodsgade-bygning-a-3-sal-lejlighed-23,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb62fd73cfc228f54ef5,FALSE,FALSE,Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 23</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 23</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,23,HER-3-23
"Hermodsgade, 3. sal, lejlighed 24",hermodsgade-bygning-a-3-sal-lejlighed-24,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb62fd73cfc228f54efc,FALSE,FALSE,Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:38:26 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 24</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 24</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,24,HER-3-24
"Hermodsgade, 3. sal, lejlighed 25",hermodsgade-bygning-a-3-sal-lejlighed-25,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb842f6e34d834b587b2,FALSE,FALSE,Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 25</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 25</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,25,HER-3-25
"Hermodsgade, 3. sal, lejlighed 26",hermodsgade-bygning-a-3-sal-lejlighed-26,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb842f6e34d834b587b9,FALSE,FALSE,Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 26</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 26</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,26,HER-3-26
"Hermodsgade, 3. sal, lejlighed 27",hermodsgade-bygning-a-3-sal-lejlighed-27,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb842f6e34d834b587c0,FALSE,FALSE,Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 27</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 27</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,27,HER-3-27
"Hermodsgade, 3. sal, lejlighed 28",hermodsgade-bygning-a-3-sal-lejlighed-28,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bb842f6e34d834b587c7,FALSE,FALSE,Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:00 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 3. sal, lejlighed 28</p>","<p>Hermodsgade 26-28, 3. sal – Lejlighed 28</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,hermodsgade,HER,,28,HER-3-28
"Hermodsgade, 4. sal, lejlighed 01",hermodsgade-bygning-a-4-sal-lejlighed-01,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bba666bba5fef9f1c44e,FALSE,FALSE,Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 4. sal, lejlighed 01</p>","<p>Hermodsgade 26-28, 4. sal – Lejlighed 01</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-4,hermodsgade,HER,,1,HER-4-01
"Hermodsgade, 4. sal, lejlighed 02",hermodsgade-bygning-a-4-sal-lejlighed-02,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bba666bba5fef9f1c455,FALSE,FALSE,Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 4. sal, lejlighed 02</p>","<p>Hermodsgade 26-28, 4. sal – Lejlighed 02</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-4,hermodsgade,HER,,2,HER-4-02
"Hermodsgade, 4. sal, lejlighed 03",hermodsgade-bygning-a-4-sal-lejlighed-03,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bba666bba5fef9f1c45c,FALSE,FALSE,Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 4. sal, lejlighed 03</p>","<p>Hermodsgade 26-28, 4. sal – Lejlighed 03</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-4,hermodsgade,HER,,3,HER-4-03
"Hermodsgade, 4. sal, lejlighed 04",hermodsgade-bygning-a-4-sal-lejlighed-04,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bba666bba5fef9f1c463,FALSE,FALSE,Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:39:34 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 4. sal, lejlighed 04</p>","<p>Hermodsgade 26-28, 4. sal – Lejlighed 04</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-4,hermodsgade,HER,,4,HER-4-04
"Hermodsgade, 4. sal, lejlighed 05",hermodsgade-bygning-a-4-sal-lejlighed-05,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bbc7716dc7c20c5e430f,FALSE,FALSE,Fri Aug 29 2025 14:40:07 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:40:07 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:40:07 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 4. sal, lejlighed 05</p>","<p>Hermodsgade 26-28, 4. sal – Lejlighed 05</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-4,hermodsgade,HER,,5,HER-4-05
"Hermodsgade, 4. sal, lejlighed 06",hermodsgade-bygning-a-4-sal-lejlighed-06,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68b1bbc7716dc7c20c5e4316,FALSE,FALSE,Fri Aug 29 2025 14:40:07 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:40:07 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 14:40:07 GMT+0000 (Coordinated Universal Time),"<p id="""">Hermodsgade, 4. sal, lejlighed 06</p>","<p>Hermodsgade 26-28, 4. sal – Lejlighed 06</p>",<p>37 kvm.</p>,<p>1</p>,"<p id="""">· Adgang til fællesvaskeri</p><p id="""">· Privat depotrum i kælderen</p><p id="""">· Altan (til de boliger med altan)</p><p id="""">· Elevator</p><p id="""">· Internet inkluderet i huslejen</p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-4,hermodsgade,HER,,6,HER-4-06
